trigger_name|t90    |t90_error|t90_start|ra        |dec      |error_radius|lii     |bii     |fluence  |fluence_error|flux_64  |flux_64_error|flux_64_time
bn140619475 |  2.816|    0.810|   -0.256|08 50 48.0|-09 42 00|      0.1000|236.5351| 21.0810|1.5459E-6|    6.9537E-8|   5.2829|       0.7548|      -0.064
bn140619490 |  0.448|    0.516|   -0.192|20 19 50.4|-39 10 48|      4.2900|  2.0652|-33.2046|2.1028E-7|    4.3832E-8|  16.0105|       2.6051|       0.000
bn140620219 | 45.825|   12.130|  -13.824|18 47 28.8| 49 43 48|      0.0000| 79.1331| 20.9684|6.1453E-6|     6.403E-8|   9.1279|       1.6891|       9.216
bn140621827 |  6.400|    0.810|    0.000|01 40 19.9| 22 25 26|      0.7200|137.5305|-39.0577|6.0634E-6|    5.0549E-8|  31.7045|       1.9366|       0.000
bn140623224 |111.104|    3.999|  -45.824|15 01 53.5| 81 11 29|      0.0100|117.1890| 34.4304| 3.219E-6|     4.777E-8|   3.9179|       1.1797|     -52.096
bn140624423 |  0.096|    0.093|   -0.080|01 32 38.4|-00 33 36|      4.5700|145.0511|-61.6495|2.4168E-7|    9.5264E-9|  19.1509|       1.2893|       0.000
bn140626843 |  1.792|    1.056|   -0.256|08 03 14.4| 38 46 48|      6.6100|181.8032| 29.9618|  9.93E-7|    3.7771E-8|  10.0634|       2.1240|       0.320
bn140627401 |  7.424|    2.611|   -3.584|04 25 57.6|-16 45 36|     13.5900|212.7634|-39.5554|9.0019E-7|     5.981E-8|   5.5991|       1.3524|      -2.432
bn140628626 | 12.544|    3.665|  -11.776|15 04 07.2|-25 49 48|     13.0400|336.8883| 28.1550|1.4664E-6|    6.2328E-8|   4.3680|       1.2505|      -6.528
bn140628704 | 75.520|    3.849|   -2.304|23 56 36.0| 31 33 36|      9.0400|109.4646|-29.8736|1.8195E-6|    9.8886E-8|   6.0946|       1.7485|      -2.304
bn140630505 | 63.745|    2.769|   -1.280|01 50 19.2| 47 43 48|      2.2400|133.0765|-13.9786| 7.632E-6|    7.6928E-8|   4.5116|       1.1677|       7.104
bn140701567 | 25.088|    3.328|   -7.680|23 25 48.0|-28 39 36|      3.8200| 23.3033|-71.0414|2.6478E-6|    3.9289E-8|   3.8340|       1.2594|      -0.192
bn140701833 |  6.912|    0.923|   -1.792|19 01 45.6|-32 35 24|      4.3300|  4.1661|-16.2223| 2.609E-6|    5.1772E-8|  17.4093|       1.6174|       4.992
bn140703026 | 83.969|    2.996|    0.768|00 51 59.0| 45 06 06|      0.0010|123.0329|-17.7698|7.5662E-6|     5.089E-8|   5.5861|       0.9786|      10.304
bn140705539 | 26.880|    1.557|   -3.072|10 55 26.4| 56 58 12|      5.8300|149.4858| 53.7633|3.1772E-6|     4.821E-8|   3.6585|       0.9193|       3.712
bn140706815 | 43.776|    2.721|  -13.824|03 17 10.8|-38 03 03|      0.0010|241.9718|-57.6599| 2.487E-6|     7.803E-8|   4.8420|       1.1292|       0.832
bn140709051 | 69.633|   21.548|  -25.088|20 18 33.4| 51 13 23|      0.0500| 86.9081|  8.5497| 7.349E-6|      1.85E-7|   7.6732|       1.6213|      15.936
bn140709637 |156.416|    7.940| -131.328|09 44 17.0| 63 30 18|      0.0100|149.2544| 42.8393|7.3577E-6|    6.3382E-8|   3.2215|       0.9211|    -119.552
bn140710537 |  0.384|    0.091|   -0.064|00 11 12.0|-38 52 48|      6.4500|335.9636|-75.5552|3.8259E-7|    7.1392E-9|   7.6422|       1.4952|      -0.064
bn140710901 | 11.520|    4.636|   -6.656|13 38 35.0|-58 35 29|      0.0280|309.0556|  3.7188|1.3982E-6|    4.7705E-8|   5.1593|       1.1979|      -3.200
bn140711691 | 80.896|   21.601|   -3.072|11 04 02.4|-24 36 00|      8.4600|273.9170| 32.1512|2.3913E-6|    1.1311E-7|   4.4432|       1.2795|      60.480
bn140712706 | 28.928|    3.916|   -0.768|21 17 07.2|-10 43 12|      9.2300| 40.1725|-37.1561|2.5834E-6|    1.0277E-7|   3.6892|       0.9508|       5.312
bn140712973 | 28.160|    8.444|   -4.352|05 33 55.2|-73 37 12|      1.6800|284.7752|-31.3831|5.0997E-6|    1.4994E-7|   6.8160|       1.4458|       7.360
bn140713780 |  5.376|    1.379|   -0.256|18 44 27.4| 59 37 30|      0.0010| 89.3346| 24.0228|8.3145E-7|    3.9676E-8|   4.9076|       0.9893|       0.128
bn140714268 |132.098|    2.290|   -2.048|14 43 57.6| 40 18 36|      1.1400| 69.7473| 63.3145|1.8523E-5|    3.1383E-8|  18.1994|       1.7516|     113.794
bn140715231 | 77.312|    3.083|    0.000|04 20 12.0| 24 04 12|      1.5600|172.3349|-18.1907|9.6496E-6|    5.6802E-8|   8.8236|       1.3926|       9.856
bn140716306 |  3.328|    2.919|   -0.768|14 20 55.2| 57 00 36|      5.6700|101.0854| 56.1590|2.3956E-7|    3.2221E-8|   4.5896|       1.1731|       0.128
bn140716436 |168.253|   53.762|    0.005|07 12 41.5|-60 10 33|      0.0013|270.9521|-20.7690|1.1831E-5|    1.0005E-7|  15.9287|       2.5819|     100.673
bn140717827 | 80.640|    3.278|  -48.128|11 13 55.2|-18 56 24|      6.0000|273.1312| 38.2241|5.7864E-6|     5.894E-8|   5.6627|       2.4970|      20.608
bn140720158 |  0.320|    0.262|   -0.128|11 40 07.2|-32 18 36|     28.1900|285.8587| 28.1863| 1.997E-7|    1.2266E-8|   6.0458|       0.9639|      -0.064
bn140720280 |  9.984|    0.640|   -2.560|09 25 24.0| 10 45 36|     11.6200|221.2665| 38.9990|1.8842E-6|    2.5396E-8|   3.4457|       1.0167|       6.208
bn140721336 |127.746|    3.238|  -27.392|11 42 50.4|-41 12 36|      1.0000|289.2919| 19.8378|5.5154E-5|    2.4904E-7|  18.7166|       2.1992|      19.008
bn140723067 | 56.320|    4.222|    0.000|14 02 31.2|-03 43 48|      0.3500|334.7318| 54.6927|1.4856E-5|    9.7186E-8|   7.1570|       0.8726|       0.000
bn140723499 | 45.056|    2.290|   -4.096|01 38 31.2| 11 11 24|      2.2300|141.0770|-50.0157| 2.346E-5|    1.2134E-7|  20.7412|       1.9852|      29.504
bn140724533 |  0.896|    0.820|   -0.256|20 58 55.2|-01 51 00|     28.6800| 46.9493|-28.9726|1.2694E-7|    1.3886E-8|   4.5660|       1.1125|      -0.256
bn140725583 | 19.968|    3.620|  -10.752|00 53 21.6| 66 27 00|      5.2800|123.1243|  3.5790|1.5077E-6|    2.7209E-8|   2.8809|       0.7035|       2.176
bn140727748 | 13.824|    1.864|   -1.792|04 34 07.2| 57 39 36|     11.3700|149.3426|  6.7053|1.3213E-6|    4.5601E-8|   5.5180|       1.2872|       1.216
bn140729026 | 55.553|    4.382|    0.512|12 55 48.0| 15 21 00|      0.3400|308.0716| 78.1782|8.0522E-6|    7.2776E-8|   6.3371|       1.1009|       4.864
bn140801792 |  7.168|    0.572|    0.768|02 56 16.4| 30 56 17|      0.0010|152.2295|-24.7378|1.2356E-5|    4.1622E-8|  37.0138|       1.7044|       1.024
bn140807500 |  0.512|    0.202|   -0.064|13 20 38.4| 26 29 24|      2.5300| 28.9931| 83.4540|1.2865E-6|    1.4394E-8|  21.0545|       1.4733|       0.128
bn140808038 |  4.477|    0.362|    0.003|14 44 53.3| 49 12 53|      0.0009| 85.9290| 58.9626|3.2122E-6|    3.2739E-8|  11.2714|       1.3787|       0.960
bn140809133 | 69.120|    6.802|   -7.168|11 20 26.4| 72 21 36|      4.1100|132.1672| 43.0989|1.9215E-6|    4.3092E-8|   2.9923|       0.8441|       2.496
bn140810782 | 81.665|    0.572|    6.656|07 56 09.6| 27 33 00|      0.1200|193.5843| 25.5176| 1.097E-4|    6.8958E-8|  43.5515|       2.8350|      49.089
bn140817229 | 26.112|    5.538|  -10.752|01 56 12.0|-44 28 48|      5.1700|270.3368|-68.3271|2.3813E-6|    6.6372E-8|   7.0347|       1.6776|       2.688
bn140817293 | 16.128|    4.382|   -9.216|08 29 03.6| 58 11 24|      0.0360|159.0836| 35.5442|5.0345E-6|    4.1116E-8|  16.5154|       2.3544|       6.272
bn140818229 |109.250|    0.932|    5.184|13 18 15.1| 06 55 21|      0.0006|321.6349| 68.8150|2.9501E-5|    6.4576E-8|  10.7373|       1.1899|     100.930
bn140818781 | 20.992|    6.527|   -4.608|18 04 35.5|-01 21 40|      0.0500| 26.3084|  9.7745|8.4904E-7|    2.8227E-8|   3.4661|       1.2751|       2.304
bn140819160 |  6.656|    3.665|   -0.512|19 09 57.6| 24 06 00|     12.0200| 56.5058|  6.9271| 3.356E-7|    2.5916E-8|  10.9489|       1.4063|      -0.512
bn140821997 | 32.512|    1.639|   10.752|11 38 52.8| 13 31 48|      1.0000|248.0756| 68.2740|5.5145E-5|    1.0608E-7|  24.8995|       2.5462|      27.648
bn140824548 |  4.096|    0.572|   -0.512|03 42 31.2| 04 21 00|      2.0600|182.2800|-38.0868|2.6866E-6|    3.9092E-8|  18.7107|       3.3860|      -0.128
bn140824606 |108.802|    0.923|    2.816|01 13 19.2| 58 38 24|      1.4900|125.7830| -4.1106|1.2611E-5|    7.5641E-8|  12.3996|       1.0975|     111.746
bn140825328 | 78.593|    5.184|   -2.560|22 51 21.6| 31 05 24|      2.6600| 94.6918|-25.1157|7.8064E-6|    6.8186E-8|   6.7229|       1.0641|      65.601
bn140825980 | 16.384|    2.769|  -13.056|17 37 57.6|-06 55 12|     16.3200| 18.0773| 12.9142| 9.949E-7|    4.0874E-8|   5.2044|       1.5900|      -4.544
bn140827763 | 20.992|    0.362|    0.768|08 42 36.0| 35 48 00|      1.8200|187.0469| 37.1052|1.2237E-5|    3.1847E-8|  14.5166|       1.3149|       2.496
bn140828288 | 23.552|    7.799|   -4.096|09 28 02.6| 14 35 24|      0.0500|217.0797| 41.1976|3.7583E-6|    1.4971E-7|   6.2411|       1.0126|       2.560
bn140829880 | 77.568|    2.064|   -1.024|17 02 21.6| 55 55 48|      3.5300| 84.1711| 37.3118|5.3902E-6|    1.2456E-7|   8.1965|       2.0337|      76.480
bn140831215 |  0.704|    1.180|   -0.384|18 41 28.8| 25 38 24|      8.9100| 55.1153| 13.4244|5.7882E-8|    1.9431E-8|   3.3378|       1.3762|       0.768
bn140831374 |  3.584|    2.573|   -0.256|00 17 09.6| 44 00 36|      9.9000|116.4457|-18.4296|1.0912E-6|    3.1439E-8|   6.0762|       1.3983|       0.128
bn140901262 | 65.025|   14.083|   -0.512|07 28 44.2|-29 12 32|      0.1000|243.0077| -5.5465|2.9293E-6|    3.2713E-8|   3.5469|       1.1094|      11.584
bn140901821 |  0.176|    0.036|   -0.016|01 03 16.8|-32 45 36|      0.3200|279.1685|-83.8124| 5.123E-6|    3.1497E-8|  51.5244|       2.0084|       0.000
bn140905454 |110.082|    1.086|    5.888|22 42 00.0|-25 56 24|      2.8200| 27.8338|-61.1042|2.7462E-5|    5.6012E-8|   5.7791|       1.0377|      30.400
bn140906175 | 37.633|    9.691|  -11.520|16 33 26.4| 49 30 36|      7.6600| 76.5076| 42.3840|1.5513E-6|     4.336E-8|   4.7437|       1.3480|       1.856
bn140906429 | 20.736|    2.111|    1.024|12 23 21.6| 00 58 48|      1.6000|287.3199| 62.9975| 8.368E-6|    6.7815E-8|  15.2144|       1.2853|      15.488
bn140907429 | 27.392|    7.322|   -7.424|10 55 16.8|-27 00 00|      9.5300|273.2641| 29.0966| 1.346E-6|      1.76E-7|   8.1617|       3.4675|       4.672
bn140907672 | 35.841|    5.473|  -10.496|03 12 35.3| 46 35 42|      0.0001|146.6771| -9.6664|6.4501E-6|    6.3631E-8|   6.0298|       1.3498|      13.376
bn140911012 |116.736|    5.400|   -0.256|08 33 33.6|-36 33 36|      3.0800|256.4393|  2.0911|6.7844E-6|    8.6314E-8|   5.9983|       1.3992|      -0.192
bn140912664 |  2.304|    1.619|   -0.768|20 14 00.0| 59 33 36|      8.2100| 93.7439| 13.5437| 5.921E-7|    2.1183E-8|   3.7480|       0.6689|       0.192
bn140916234 | 31.232|    3.780|  -14.336|04 00 04.8|-10 15 36|      5.6200|201.4496|-42.5852|6.0946E-6|    7.1503E-8|  16.7335|       2.3019|       3.200
bn140917512 | 16.512|    0.689|   -0.096|11 25 28.8| 20 24 36|      6.1800|227.1951| 69.2524|6.2211E-6|    4.9016E-8|   9.1699|       1.2000|       4.576
bn140918379 |165.632|    2.360|   -3.840|23 44 43.2|-00 32 24|     17.2500| 89.1114|-58.9594|  2.12E-6|    6.5672E-8|   5.0736|       1.3469|      25.216
bn140919636 |108.546|    1.619|    1.792|14 46 09.1|-33 10 33|      0.0010|328.9785| 23.8294|1.0749E-5|     2.407E-8|   4.8854|       0.9941|       6.016
bn140928100 |  7.680|    0.923|   -0.768|10 55 04.8| 48 28 12|      7.0700|161.6515| 58.9809|2.7794E-6|    2.3235E-8|  19.8415|       1.8450|       4.224
bn140928437 | 17.920|    6.720|  -10.752|02 54 47.7|-55 55 44|      0.0004|273.9216|-53.6881|4.4723E-6|    8.3463E-8|   7.8533|       1.5254|       6.784
bn140929677 | 37.120|    4.048|   -4.864|11 49 48.0|-58 38 24|      8.7900|294.9704|  3.2757|1.8724E-6|    4.8656E-8|   4.6912|       1.0326|      -0.896
bn140930134 |  3.264|    1.619|   -0.704|02 46 26.4| 57 34 48|     10.5300|137.8843| -1.9144|2.4858E-7|    2.1561E-8|   4.7259|       0.8919|       0.512
bn141003564 |  8.704|    1.619|   -0.512|21 27 04.8|-36 53 24|      7.0000|  6.8098|-46.1211|1.8542E-6|    4.3408E-8|   9.7579|       2.5646|       0.832
bn141003788 |  7.424|    3.093|   -1.792|09 10 33.6|-02 12 36|      7.0200|232.6548| 29.3221|1.3441E-6|    4.6978E-8|   5.5539|       1.4222|       2.496
bn141004150 |  9.472|    0.810|    0.320|02 01 45.6|-77 18 00|      2.0700|298.0198|-39.1498|4.0962E-6|    2.5668E-8|  12.0220|       1.1983|       4.352
bn141004973 |  2.560|    0.607|   -0.384|05 07 00.0| 12 49 26|      0.0330|188.7474|-16.3017|1.1787E-6|     3.303E-8|  17.6507|       1.9159|       0.000
bn141005217 |  3.392|    0.264|    0.000|19 24 22.3| 36 05 43|      0.0011| 68.7467|  9.5348| 2.504E-6|    2.7008E-8|   9.8819|       1.6967|       1.920
bn141005535 | 11.264|    3.208|   -1.280|17 49 09.6|-01 05 24|     19.5600| 24.7023| 13.3066| 7.176E-7|    4.2393E-8|   5.3120|       1.0933|       0.000
bn141011282 |  0.080|    0.036|   -0.016|17 11 45.4|-09 40 52|      0.7000| 12.1617| 17.0368|9.3785E-7|    1.0545E-8|  29.5661|       1.6886|       0.000
bn141011467 | 12.029|    0.724|    0.003|17 17 31.2|-43 00 00|      4.1300|345.1300| -2.9606|2.8852E-6|     3.181E-8|   6.2296|       1.0344|       1.152
bn141012773 | 37.633|    1.619|  -25.856|19 07 16.8|-49 52 48|      3.0600|347.1659|-22.8488|6.6405E-6|    4.2625E-8|   6.0185|       0.9335|      11.712
bn141013803 | 82.432|   16.392|   -0.512|21 00 14.4|-61 53 24|      3.7800|333.6678|-38.7302|8.8092E-6|    2.2047E-7|   5.2925|       1.5280|      26.432
bn141016897 | 17.405|    7.684|    0.003|14 45 48.0|-62 29 24|      1.5100|315.7145| -2.4911| 3.579E-6|    4.8085E-8|   9.0352|       1.0643|       2.112
bn141020439 |  1.600|    0.951|   -1.344|17 41 57.6|-01 40 48|     18.3300| 23.2850| 14.6082|8.4713E-8|    1.2724E-8|   2.7572|       0.8683|      -0.192
bn141022061 | 11.520|    3.083|   -5.376|16 07 36.2|-72 07 44|      0.0500|316.7988|-14.7708| 5.602E-7|    2.4572E-8|   2.9500|       1.5598|       7.040
bn141022087 |  9.216|    0.572|    2.112|07 57 33.6|-75 10 12|      1.0000|287.5767|-22.0850|8.9994E-5|    9.5357E-8|  97.2009|       5.4980|       6.464
bn141026742 |  2.560|    0.968|   -0.512|08 51 16.8| 62 28 48|     13.3000|153.2680| 37.5719|3.9677E-7|    8.7507E-9|   4.0805|       1.1557|       0.384
bn141028455 | 31.489|    2.429|    6.656|21 30 24.2|-00 13 52|      0.0016| 53.4605|-34.8079|3.4781E-5|    8.9141E-8|  21.1876|       1.3644|      13.184
bn141029134 |192.771|    1.950|   16.384|06 50 00.0| 25 04 12|      1.0000|190.1884| 10.8451|4.1032E-5|    5.4583E-8|  26.0042|       1.4224|      78.657
bn141030746 |  8.960|    0.572|   -1.536|10 45 28.8| 33 24 00|      6.6500|192.1716| 62.2020|2.3058E-6|    5.0437E-8|   7.9020|       1.7264|       3.072
bn141031257 | 38.656|    7.464|   -1.280|01 46 52.8| 45 58 48|      9.0100|132.8955|-15.8164|1.6006E-6|    4.1214E-8|   3.6681|       0.8700|       0.448
bn141031304 | 19.456|    2.896|   -5.120|08 34 25.9|-59 10 06|      0.0010|274.8643|-11.1505|4.9279E-6|     6.077E-8|   4.4144|       0.9454|       3.200
bn141031998 |  0.160|    0.865|   -0.064|08 52 19.2|-33 40 48|     15.6200|256.5230|  6.8863| 8.351E-8|    2.0706E-8|   5.1790|       0.8125|       0.000
bn141102112 |  0.016|    0.066|   -0.032|14 52 55.2|-17 25 12|     15.6100|339.8616| 36.5934|7.3632E-8|    1.3966E-8|   2.9837|       1.3693|       0.000
bn141102536 |  2.624|    0.326|   -0.064|13 54 27.4|-47 06 00|      0.0010|313.9337| 14.4211|1.4195E-6|    4.1208E-8|  15.5869|       1.2438|       1.344
bn141102779 | 25.088|    4.007|  -21.504|07 36 52.8| 22 43 48|     12.7900|196.8299| 19.7480|8.4372E-7|    3.6725E-8|   4.2110|       1.1761|      -0.704
bn141105358 | 19.200|    4.261|   -7.424|13 30 24.0|-32 00 00|      5.6700|312.4828| 30.1482|1.8375E-6|    3.0209E-8|   7.1855|       1.6131|       6.080
bn141105406 |  1.280|    1.032|   -0.064|01 07 38.4| 29 10 12|      4.1000|127.1770|-33.5682|8.8289E-7|    2.6964E-8|  10.3769|       1.1571|       0.256
bn141109447 | 32.000|    4.104|   -0.768|13 37 09.6| 79 01 48|      2.7700|120.1943| 37.8541|5.2109E-6|    8.6511E-8|   6.5817|       1.9866|       6.400
bn141110232 | 36.608|    1.810|  -27.392|16 52 31.2|-34 05 24|      3.8000|349.2793|  6.3114|2.4307E-6|    3.8612E-8|   3.7869|       1.0932|      -1.088
bn141111435 |  1.728|    1.296|   -1.216|03 24 52.8| 43 01 12|     14.4800|150.5133|-11.4854|1.9972E-7|    3.4354E-8|   2.6736|       0.6428|      -0.192
bn141112539 |335.876|   11.585|  -12.288|01 09 36.0|-45 48 36|      3.7800|293.1872|-70.9731|2.1555E-5|    1.1002E-7|   3.8678|       1.1907|     241.859
bn141112828 | 63.745|    2.919|   -6.656|05 13 14.4|-04 00 00|      7.4200|204.9701|-23.6206|2.1037E-6|    3.6931E-8|   4.6787|       1.0334|       5.056
bn141113346 |  0.448|    0.500|   -0.064|11 24 04.8| 80 15 36|     12.1500|127.3992| 36.0982| 1.474E-7|    1.9229E-8|   4.1140|       0.7189|      -0.064
bn141114687 | 44.800|    4.222|    0.512|00 27 00.0|-13 25 12|      3.8900| 99.1086|-75.1496|3.5928E-6|    4.0558E-8|   5.7974|       1.3979|      18.688
bn141118678 |  4.352|    0.572|   -1.280|10 32 28.8| 19 45 36|      2.1900|218.4440| 57.3992|3.2983E-6|    2.8093E-8|   9.8790|       1.2410|       0.512
bn141121414 |  3.840|    0.572|   -2.816|15 43 33.6|-35 36 00|      6.9600|338.0444| 15.2804|8.7914E-7|    4.1745E-8|   4.2871|       1.0024|      -2.368
bn141122087 |  1.280|    0.945|   -0.704|00 38 50.4|-20 01 12|     10.9000|100.1810|-82.3291|2.5894E-7|    2.1984E-8|   7.1217|       1.2265|       0.000
bn141122875 | 30.720|    7.245|   -3.584|18 42 26.4|-52 31 12|      5.7800|343.2237|-19.9133|4.0273E-6|    1.6895E-7|   5.6865|       1.1538|       7.808
bn141122956 |  4.096|    1.717|   -2.048|05 02 50.4| 17 56 24|     16.1400|183.7853|-14.2360|2.2196E-7|     2.885E-8|   2.8368|       1.0415|       0.768
bn141124277 |  0.512|    1.000|   -0.512|09 00 16.8| 78 10 48|      4.9800|134.8473| 32.9214|5.2274E-7|    4.8192E-8|   5.3002|       1.0324|      -0.256
bn141126233 |  0.896|    0.792|   -0.192|16 15 28.8| 59 59 24|     17.1200| 91.1400| 42.4478|4.0459E-7|    2.2758E-8|   3.6531|       0.7557|       0.064
bn141128962 |  0.272|    0.926|   -0.096|21 27 12.0|-35 45 36|      8.7500|  8.4392|-46.0863|1.7603E-7|    1.5132E-8|  13.2736|       1.5786|       0.000
bn141202470 |  1.408|    0.272|   -0.064|09 32 17.5| 54 09 40|      0.3600|162.0867| 44.9177|4.3517E-6|    2.2705E-8|  11.8684|       1.0036|       0.896
bn141205018 | 13.056|    1.280|   -6.912|19 38 26.4|-87 34 48|      3.9000|305.6055|-27.5957|1.6031E-6|    4.1267E-8|   4.6669|       1.8177|      -1.472
bn141205337 |  1.280|    0.572|   -0.256|06 11 26.2| 37 52 34|      0.0330|174.8595|  9.0884|1.0652E-6|    1.1422E-7|   6.3299|       1.5881|      -0.064
bn141205763 |  5.437|    0.407|    0.003|19 55 04.8|-07 49 12|      1.7300| 33.0971|-17.6830|6.4061E-6|    7.7621E-8|  30.2162|       2.4719|       1.792
bn141206254 |  4.608|    1.557|   -1.280|21 22 14.4| 02 25 12|      9.2900| 54.7318|-31.6359| 5.366E-7|    2.8533E-8|   3.4086|       0.8422|       0.768
bn141207800 | 20.992|    0.572|    1.280|10 39 57.6| 03 54 36|      0.2150|243.6247| 50.9742|3.4197E-5|    1.1607E-7|  12.7461|       1.2009|       7.872
bn141208038 | 14.336|    1.448|   -1.024|15 56 38.4| 10 58 12|      9.4900| 21.7805| 43.6623|1.7739E-6|    3.0921E-8|   4.3855|       1.4075|       2.112
bn141208632 |  0.960|    0.834|   -0.960|23 57 02.4| 26 26 24|     16.9800|108.0652|-34.8565| 1.909E-7|    3.7412E-8|   6.7821|       1.4608|      -0.064
bn141209131 | 78.081|    4.971|    2.304|06 00 48.0|-30 34 12|      3.5000|236.5077|-23.5685|5.5484E-6|    5.9198E-8|   4.6547|       0.9574|       4.608
bn141213300 |  0.768|    0.513|   -0.064|16 32 45.6| 18 03 36|      8.7200| 35.0782| 38.5122|6.5815E-7|    1.9727E-8|  15.8008|       1.5719|       0.064
bn141215560 | 11.264|    0.362|    1.088|11 56 13.4|-52 44 42|      0.2500|294.5178|  9.2224|2.5822E-5|    6.5054E-8|  30.3631|       2.4896|      11.392
bn141220252 |  7.616|    0.923|   -0.896|13 00 16.1| 32 08 01|      0.0010|102.4950| 84.6399|5.3386E-6|    3.5071E-8|  16.0741|       1.4776|       0.448
bn141221338 | 23.808|    1.717|   -8.704|13 13 08.6| 08 12 19|      0.0011|319.1273| 70.3916|4.0682E-6|    6.2784E-8|   8.9384|       1.5244|      -0.064
bn141221897 | 32.513|    1.846|   -1.280|08 24 04.8|-74 12 36|      3.6900|287.4821|-20.0919|7.4393E-6|    7.1278E-8|   4.9781|       0.8917|       5.696
bn141222298 |  2.752|    0.264|    0.000|11 52 09.6|-57 21 00|      0.1000|294.9744|  4.6030|9.2055E-6|    3.8177E-8| 121.0190|       2.6175|       0.640
bn141222691 | 34.049|    0.724|    1.280|06 29 43.2| 40 07 48|      1.0000|174.3786| 13.2680|2.3313E-5|    3.4126E-8|  21.7370|       1.4917|       3.712
bn141223240 | 94.208|    3.974|   -3.584|09 49 31.2|-20 42 36|      7.4800|255.5563| 24.9895|1.8207E-6|    4.5684E-8|   3.9716|       1.2900|       1.408
bn141225959 | 56.320|    4.891|   -0.512|09 15 00.2| 33 47 42|      0.0500|190.8682| 43.4110|3.7317E-6|    3.7233E-8|   4.4224|       1.1273|       3.264
bn141226880 | 38.656|    3.415|   -0.512|10 55 24.0| 28 23 24|      6.2600|203.3073| 64.3597|3.2054E-6|    6.6006E-8|   3.6000|       0.9706|      -0.128
bn141229492 | 13.824|    6.661|    0.000|04 49 42.8|-19 13 58|      0.0013|218.2025|-35.1576|5.5962E-6|    7.0209E-8|  12.1406|       1.3133|       0.192
bn141229911 | 91.392|   17.710|  -31.744|11 20 24.0| 23 03 36|      4.3000|219.0697| 69.0224|4.2158E-6|    6.5788E-8|   4.2886|       1.0254|       2.880
bn141230142 |  9.856|    1.086|    0.000|03 47 55.2| 01 35 24|      3.8600|186.1068|-38.7559|1.7987E-6|    6.6177E-8|   9.5690|       1.9550|       0.256
bn141230834 | 28.928|    1.493|   -0.256|12 05 52.8| 11 39 00|      4.2300|266.0832| 71.1853|3.1557E-6|    2.9795E-8|   4.7847|       1.1097|       0.768
bn141230871 |  0.224|    0.160|   -0.160|16 27 43.2|-40 10 48|     10.4800|341.4004|  6.0158|1.4789E-7|    1.5729E-8|   8.1871|       1.1479|      -0.064
bn150101270 |  0.480|    0.959|   -0.416|20 50 24.7| 36 44 00|      0.0008| 78.6534| -4.6543|7.6144E-8|    1.0699E-8|   5.8286|       1.1926|      -0.064
bn150101641 |  0.080|    0.928|   -0.016|12 32 00.0|-10 57 22|      0.0400|295.2330| 51.6249|2.3808E-7|    1.5091E-8|  10.4791|       1.3498|       0.000
bn150105257 | 80.642|    1.379|    3.584|08 17 16.8|-14 46 48|      1.0000|236.2750| 11.4500|3.3542E-5|    7.0366E-8|  30.6360|       1.9283|      45.313
bn150106921 | 79.872|   16.077|   -2.816|02 43 19.2| 00 18 36|     13.1400|171.9441|-51.5867| 1.015E-6|    3.8979E-8|   3.7791|       1.1037|      19.904
bn150110433 | 74.304|    0.716|   -1.344|14 28 00.0| 18 54 00|      1.0000| 17.6956| 66.3579|7.9692E-6|    5.7576E-8|  10.0926|       1.2452|      61.888
bn150110923 |  2.560|    0.832|   -1.024|19 17 26.4| 32 31 19|      0.0500| 64.8587|  9.2179|5.8053E-7|    2.9302E-8|   3.9462|       1.1889|       0.384
bn150118409 | 40.193|    0.572|    7.680|16 00 57.6|-35 45 00|      0.5000|340.7090| 12.8661|1.4114E-4|    1.0972E-7|  46.1639|       1.7475|      46.337
bn150118927 |  0.288|    0.097|    0.000|10 40 18.5|-27 33 18|      0.1000|270.3657| 26.8996|6.9773E-7|    1.0975E-8|  39.6584|       1.9817|       0.000
bn150120123 |  3.328|    1.382|   -0.640|00 41 16.5| 33 59 41|      0.0010|120.5275|-28.8295|3.3498E-7|    2.1667E-8|   4.7869|       1.3561|      -0.640
